"source","target","type"
"1687924","9585","IS_A_CONTRAINDICATION_FOR"
"1687924","579","IS_A_CONTRAINDICATION_FOR"
"1687924","8840","IS_A_CONTRAINDICATION_FOR"
"1687924","8225","IS_A_CONTRAINDICATION_FOR"
"1687924","1694947","IS_A_CONTRAINDICATION_FOR"
"1687924","3790","IS_A_CONTRAINDICATION_FOR"
"1687924","907","IS_A_CONTRAINDICATION_FOR"
"1687924","1694969","IS_A_CONTRAINDICATION_FOR"
"1687924","1694989","IS_A_CONTRAINDICATION_FOR"
"1687924","7038","IS_A_CONTRAINDICATION_FOR"
"1687924","6025","IS_A_CONTRAINDICATION_FOR"
"1687924","6249","IS_A_CONTRAINDICATION_FOR"
"1687924","1695014","IS_A_CONTRAINDICATION_FOR"
"1687924","9999","IS_A_CONTRAINDICATION_FOR"
"1687924","1695039","IS_A_CONTRAINDICATION_FOR"
"1687924","5821","IS_A_CONTRAINDICATION_FOR"
"1687924","1695040","IS_A_CONTRAINDICATION_FOR"
"1687924","7308","IS_AN_INDICATION_FOR"
"1687924","1638","IS_AN_INDICATION_FOR"
"1687924","1695279","IS_AN_INDICATION_FOR"
"1687924","5702","IS_AN_INDICATION_FOR"
"1687924","1694964","IS_AN_INDICATION_FOR"
"1687924","8918","IS_AN_INDICATION_FOR"
"1687924","7756","AN_OFF_LABEL_USE_FOR"
"1687924","770","AN_OFF_LABEL_USE_FOR"
"1687924","1696002","AN_OFF_LABEL_USE_FOR"
"1687924","1696001","AN_OFF_LABEL_USE_FOR"
"1687924","1694913","AN_OFF_LABEL_USE_FOR"
"1687924","1694918","AN_OFF_LABEL_USE_FOR"
"1687998","1695764","IS_A_CONTRAINDICATION_FOR"
"1687998","298","IS_A_CONTRAINDICATION_FOR"
"1687998","3768","IS_A_CONTRAINDICATION_FOR"
"1687998","10234","IS_A_CONTRAINDICATION_FOR"
"1687998","1695265","IS_A_CONTRAINDICATION_FOR"
"1687998","7089","IS_A_CONTRAINDICATION_FOR"
"1687998","5854","IS_A_CONTRAINDICATION_FOR"
"1687998","5620","IS_A_CONTRAINDICATION_FOR"
"1687998","5277","IS_A_CONTRAINDICATION_FOR"
"1687998","1695262","IS_A_CONTRAINDICATION_FOR"
"1687998","1695120","IS_A_CONTRAINDICATION_FOR"
"1687998","1695119","IS_A_CONTRAINDICATION_FOR"
"1687998","1695118","IS_A_CONTRAINDICATION_FOR"
"1687998","1313","IS_A_CONTRAINDICATION_FOR"
"1687998","6713","IS_A_CONTRAINDICATION_FOR"
"1687998","6712","IS_A_CONTRAINDICATION_FOR"
"1687998","10565","IS_A_CONTRAINDICATION_FOR"
"1687998","6761","IS_A_CONTRAINDICATION_FOR"
"1687998","6625","IS_A_CONTRAINDICATION_FOR"
"1687998","6450","IS_A_CONTRAINDICATION_FOR"
"1687998","5296","IS_A_CONTRAINDICATION_FOR"
"1687998","1695092","IS_A_CONTRAINDICATION_FOR"
"1687998","1695087","IS_A_CONTRAINDICATION_FOR"
"1687998","9198","IS_A_CONTRAINDICATION_FOR"
"1687998","1695086","IS_A_CONTRAINDICATION_FOR"
"1687998","10554","IS_A_CONTRAINDICATION_FOR"
"1687998","9203","IS_A_CONTRAINDICATION_FOR"
"1687998","5895","IS_A_CONTRAINDICATION_FOR"
"1687998","1695071","IS_A_CONTRAINDICATION_FOR"
"1687998","10557","IS_A_CONTRAINDICATION_FOR"
"1687998","10534","IS_A_CONTRAINDICATION_FOR"
"1687998","7500","IS_A_CONTRAINDICATION_FOR"
"1687998","9322","IS_A_CONTRAINDICATION_FOR"
"1687998","1694902","IS_A_CONTRAINDICATION_FOR"
"1687325","1695208","IS_AN_INDICATION_FOR"
"1687325","1695207","IS_AN_INDICATION_FOR"
"1687325","1695193","IS_A_CONTRAINDICATION_FOR"
"1687325","1695082","IS_A_CONTRAINDICATION_FOR"
"1687325","1695028","IS_A_CONTRAINDICATION_FOR"
"1687325","1695027","IS_A_CONTRAINDICATION_FOR"
"1687325","1695014","IS_A_CONTRAINDICATION_FOR"
"1687325","5301","IS_A_CONTRAINDICATION_FOR"
"1687325","1694965","IS_A_CONTRAINDICATION_FOR"
"1687325","1888","IS_A_CONTRAINDICATION_FOR"
"1687325","8243","IS_A_CONTRAINDICATION_FOR"
"1687325","208","IS_A_CONTRAINDICATION_FOR"
"1687325","5808","IS_A_CONTRAINDICATION_FOR"
"1687325","6813","IS_A_CONTRAINDICATION_FOR"
"1687325","976","IS_A_CONTRAINDICATION_FOR"
"1687325","8180","IS_A_CONTRAINDICATION_FOR"
"1687155","10675","IS_A_CONTRAINDICATION_FOR"
"1687155","7192","IS_A_CONTRAINDICATION_FOR"
"1687155","6438","IS_A_CONTRAINDICATION_FOR"
"1687155","160","IS_A_CONTRAINDICATION_FOR"
"1687155","7310","IS_AN_INDICATION_FOR"
"1687155","7304","IS_AN_INDICATION_FOR"
"1687155","1695236","IS_AN_INDICATION_FOR"
"1687155","1695235","IS_AN_INDICATION_FOR"
"1687155","8526","IS_AN_INDICATION_FOR"
"1687155","8393","IS_AN_INDICATION_FOR"
"1687139","1695170","IS_A_CONTRAINDICATION_FOR"
"1687139","1695489","IS_A_CONTRAINDICATION_FOR"
"1687139","1695488","IS_A_CONTRAINDICATION_FOR"
"1687139","1695487","IS_A_CONTRAINDICATION_FOR"
"1687139","1695486","IS_A_CONTRAINDICATION_FOR"
"1687139","1695485","IS_A_CONTRAINDICATION_FOR"
"1687139","5419","IS_A_CONTRAINDICATION_FOR"
"1687139","10306","IS_A_CONTRAINDICATION_FOR"
"1687139","1695455","IS_A_CONTRAINDICATION_FOR"
"1687139","8542","IS_A_CONTRAINDICATION_FOR"
"1687139","1695315","IS_A_CONTRAINDICATION_FOR"
"1687139","1695314","IS_A_CONTRAINDICATION_FOR"
"1687139","1695313","IS_A_CONTRAINDICATION_FOR"
"1687139","8444","IS_A_CONTRAINDICATION_FOR"
"1687139","1695202","IS_A_CONTRAINDICATION_FOR"
"1687139","9854","IS_A_CONTRAINDICATION_FOR"
"1687139","1695193","IS_A_CONTRAINDICATION_FOR"
"1687139","10046","IS_A_CONTRAINDICATION_FOR"
"1687139","1695178","IS_A_CONTRAINDICATION_FOR"
"1687139","10047","IS_A_CONTRAINDICATION_FOR"
"1687139","1694883","IS_A_CONTRAINDICATION_FOR"
"1687139","5495","IS_A_CONTRAINDICATION_FOR"
"1687139","1694899","IS_A_CONTRAINDICATION_FOR"
"1687139","8180","IS_A_CONTRAINDICATION_FOR"
"1687139","976","IS_A_CONTRAINDICATION_FOR"
"1687139","9259","IS_A_CONTRAINDICATION_FOR"
"1687139","6813","IS_A_CONTRAINDICATION_FOR"
"1687139","5808","IS_A_CONTRAINDICATION_FOR"
"1687139","208","IS_A_CONTRAINDICATION_FOR"
"1687139","5892","IS_A_CONTRAINDICATION_FOR"
"1687139","7366","IS_A_CONTRAINDICATION_FOR"
"1687139","5551","IS_A_CONTRAINDICATION_FOR"
"1687139","7308","IS_A_CONTRAINDICATION_FOR"
"1687139","5702","IS_A_CONTRAINDICATION_FOR"
"1687139","1694964","IS_A_CONTRAINDICATION_FOR"
"1687139","8918","IS_A_CONTRAINDICATION_FOR"
"1687139","1694997","IS_A_CONTRAINDICATION_FOR"
"1687139","9465","IS_A_CONTRAINDICATION_FOR"
"1687139","1889","IS_A_CONTRAINDICATION_FOR"
"1687139","6012","IS_A_CONTRAINDICATION_FOR"
"1687139","484","IS_A_CONTRAINDICATION_FOR"
"1687139","1695018","IS_A_CONTRAINDICATION_FOR"
"1687139","6104","IS_A_CONTRAINDICATION_FOR"
"1687139","1695039","IS_A_CONTRAINDICATION_FOR"
"1687139","5821","IS_A_CONTRAINDICATION_FOR"
"1687139","1695067","IS_A_CONTRAINDICATION_FOR"
"1687139","1695073","IS_A_CONTRAINDICATION_FOR"
"1687139","1695074","IS_A_CONTRAINDICATION_FOR"
"1687139","1695082","IS_A_CONTRAINDICATION_FOR"
"1687139","6462","IS_A_CONTRAINDICATION_FOR"
"1687139","1695111","IS_A_CONTRAINDICATION_FOR"
"1687139","1695112","IS_A_CONTRAINDICATION_FOR"
"1687139","1695113","IS_A_CONTRAINDICATION_FOR"
"1687139","1763","IS_A_CONTRAINDICATION_FOR"
"1687139","1695130","IS_A_CONTRAINDICATION_FOR"
"1687139","6934","IS_A_CONTRAINDICATION_FOR"
"1687139","1695169","IS_A_CONTRAINDICATION_FOR"
"1687139","7991","IS_A_CONTRAINDICATION_FOR"
"1687139","1695069","IS_AN_INDICATION_FOR"
"1687139","8329","IS_AN_INDICATION_FOR"
"1687139","1695484","IS_AN_INDICATION_FOR"
"1687139","7301","AN_OFF_LABEL_USE_FOR"
"1687464","1695480","IS_A_CONTRAINDICATION_FOR"
"1687464","10508","IS_A_CONTRAINDICATION_FOR"
"1687464","1695006","IS_AN_INDICATION_FOR"
"1687464","976","IS_A_CONTRAINDICATION_FOR"
"1687464","8180","IS_A_CONTRAINDICATION_FOR"
"1687464","1694894","IS_A_CONTRAINDICATION_FOR"
"1687464","4051","IS_A_CONTRAINDICATION_FOR"
"1687464","8536","IS_A_CONTRAINDICATION_FOR"
"1687470","1695458","IS_A_CONTRAINDICATION_FOR"
"1687470","5304","IS_A_CONTRAINDICATION_FOR"
"1687470","1695359","IS_A_CONTRAINDICATION_FOR"
"1687470","5857","IS_A_CONTRAINDICATION_FOR"
"1687470","10652","IS_A_CONTRAINDICATION_FOR"
"1687470","561","IS_A_CONTRAINDICATION_FOR"
"1687470","560","IS_A_CONTRAINDICATION_FOR"
"1687470","8341","IS_A_CONTRAINDICATION_FOR"
"1687470","1695105","IS_A_CONTRAINDICATION_FOR"
"1687470","1695104","IS_A_CONTRAINDICATION_FOR"
"1687470","8326","IS_A_CONTRAINDICATION_FOR"
"1687470","7038","IS_A_CONTRAINDICATION_FOR"
"1687470","1694989","IS_A_CONTRAINDICATION_FOR"
"1687470","9259","IS_A_CONTRAINDICATION_FOR"
"1687470","976","IS_A_CONTRAINDICATION_FOR"
"1687470","8180","IS_A_CONTRAINDICATION_FOR"
"1687470","6700","IS_A_CONTRAINDICATION_FOR"
"1687470","9018","IS_A_CONTRAINDICATION_FOR"
"1687470","5973","IS_A_CONTRAINDICATION_FOR"
"1687470","8665","IS_A_CONTRAINDICATION_FOR"
"1687470","1694912","IS_A_CONTRAINDICATION_FOR"
"1687470","5495","IS_AN_INDICATION_FOR"
"1687470","1694883","IS_AN_INDICATION_FOR"
"1688006","6833","IS_AN_INDICATION_FOR"
"1688006","6924","IS_AN_INDICATION_FOR"
"1688006","1695109","IS_AN_INDICATION_FOR"
"1688006","1694912","IS_AN_INDICATION_FOR"
"1692130","1695111","IS_A_CONTRAINDICATION_FOR"
"1692130","7452","IS_A_CONTRAINDICATION_FOR"
"1692130","1695480","IS_A_CONTRAINDICATION_FOR"
"1692130","1695348","IS_A_CONTRAINDICATION_FOR"
"1692130","6990","IS_A_CONTRAINDICATION_FOR"
"1692130","9854","IS_A_CONTRAINDICATION_FOR"
"1692130","1763","IS_A_CONTRAINDICATION_FOR"
"1692130","1695113","IS_A_CONTRAINDICATION_FOR"
"1692130","1695112","IS_A_CONTRAINDICATION_FOR"
"1692130","8536","IS_A_CONTRAINDICATION_FOR"
"1692130","4051","IS_A_CONTRAINDICATION_FOR"
"1692130","1694894","IS_A_CONTRAINDICATION_FOR"
"1692130","1694895","IS_A_CONTRAINDICATION_FOR"
"1692130","1694899","IS_A_CONTRAINDICATION_FOR"
"1692130","7034","IS_A_CONTRAINDICATION_FOR"
"1692130","1694903","IS_A_CONTRAINDICATION_FOR"
"1692130","1694912","IS_A_CONTRAINDICATION_FOR"
"1692130","8665","IS_A_CONTRAINDICATION_FOR"
"1692130","5973","IS_A_CONTRAINDICATION_FOR"
"1692130","9018","IS_A_CONTRAINDICATION_FOR"
"1692130","6700","IS_A_CONTRAINDICATION_FOR"
"1692130","8180","IS_A_CONTRAINDICATION_FOR"
"1692130","976","IS_A_CONTRAINDICATION_FOR"
"1692130","9859","IS_A_CONTRAINDICATION_FOR"
"1692130","5446","IS_A_CONTRAINDICATION_FOR"
"1692130","7308","IS_A_CONTRAINDICATION_FOR"
"1692130","5702","IS_A_CONTRAINDICATION_FOR"
"1692130","1694964","IS_A_CONTRAINDICATION_FOR"
"1692130","8918","IS_A_CONTRAINDICATION_FOR"
"1692130","1694989","IS_A_CONTRAINDICATION_FOR"
"1692130","7038","IS_A_CONTRAINDICATION_FOR"
"1692130","1694999","IS_A_CONTRAINDICATION_FOR"
"1692130","1695000","IS_A_CONTRAINDICATION_FOR"
"1692130","1695071","IS_A_CONTRAINDICATION_FOR"
"1692130","5895","IS_A_CONTRAINDICATION_FOR"
"1692130","9203","IS_A_CONTRAINDICATION_FOR"
"1692130","10554","IS_A_CONTRAINDICATION_FOR"
"1692130","1695079","IS_A_CONTRAINDICATION_FOR"
"1692130","1695092","IS_A_CONTRAINDICATION_FOR"
"1692130","5296","IS_A_CONTRAINDICATION_FOR"
"1692130","6450","IS_A_CONTRAINDICATION_FOR"
"1692130","6625","IS_A_CONTRAINDICATION_FOR"
"1692130","6761","IS_A_CONTRAINDICATION_FOR"
"1692130","10235","IS_A_CONTRAINDICATION_FOR"
"1692130","1695108","IS_A_CONTRAINDICATION_FOR"
"1692130","6462","IS_A_CONTRAINDICATION_FOR"
"1692130","1694884","IS_AN_INDICATION_FOR"
"1692130","6447","IS_AN_INDICATION_FOR"
"1692130","1695386","IS_AN_INDICATION_FOR"
"1692130","6735","IS_AN_INDICATION_FOR"
"1692130","1694885","IS_AN_INDICATION_FOR"
"1692130","4991","IS_AN_INDICATION_FOR"
"1692130","1694886","IS_AN_INDICATION_FOR"
"1692130","1694887","IS_AN_INDICATION_FOR"
"1692130","1694888","IS_AN_INDICATION_FOR"
"1692130","1694889","IS_AN_INDICATION_FOR"
"1692130","1694890","IS_AN_INDICATION_FOR"
"1692130","1694891","IS_AN_INDICATION_FOR"
"1692130","1694892","IS_AN_INDICATION_FOR"
"1692130","1694893","IS_AN_INDICATION_FOR"
"1692130","225","AN_OFF_LABEL_USE_FOR"
"1693394","1694988","IS_AN_INDICATION_FOR"
"1693394","6175","IS_AN_INDICATION_FOR"
"1687636","642","IS_AN_INDICATION_FOR"
"1687636","1695145","IS_AN_INDICATION_FOR"
"1687636","1695144","IS_AN_INDICATION_FOR"
"1687636","1695143","IS_AN_INDICATION_FOR"
"1687636","1695142","IS_AN_INDICATION_FOR"
"1687636","1695141","IS_AN_INDICATION_FOR"
"1687636","1695140","IS_AN_INDICATION_FOR"
"1687636","1695139","IS_AN_INDICATION_FOR"
"1687636","1695138","IS_AN_INDICATION_FOR"
"1687636","1695137","IS_AN_INDICATION_FOR"
"1687636","1695136","IS_AN_INDICATION_FOR"
"1687636","1695135","IS_AN_INDICATION_FOR"
"1687636","1695134","IS_AN_INDICATION_FOR"
"1687636","1695133","IS_AN_INDICATION_FOR"
"1687636","1695132","IS_AN_INDICATION_FOR"
"1687636","10440","IS_AN_INDICATION_FOR"
"1687636","6249","IS_A_CONTRAINDICATION_FOR"
"1687636","6025","IS_A_CONTRAINDICATION_FOR"
"1687636","7038","IS_A_CONTRAINDICATION_FOR"
"1687636","1694989","IS_A_CONTRAINDICATION_FOR"
"1687636","6922","IS_A_CONTRAINDICATION_FOR"
"1687636","976","IS_A_CONTRAINDICATION_FOR"
"1687636","8180","IS_A_CONTRAINDICATION_FOR"
"1687636","6700","IS_A_CONTRAINDICATION_FOR"
"1687636","9018","IS_A_CONTRAINDICATION_FOR"
"1693357","9326","IS_A_CONTRAINDICATION_FOR"
"1693357","7314","IS_A_CONTRAINDICATION_FOR"
"1693357","1695074","IS_A_CONTRAINDICATION_FOR"
"1693357","1695073","IS_A_CONTRAINDICATION_FOR"
"1693357","1695056","IS_AN_INDICATION_FOR"
"1693357","1695055","IS_AN_INDICATION_FOR"
"1693357","1695054","IS_AN_INDICATION_FOR"
"1693357","1695053","IS_AN_INDICATION_FOR"
"1693357","1695052","IS_AN_INDICATION_FOR"
"1693357","1695051","IS_AN_INDICATION_FOR"
"1693357","1695050","IS_AN_INDICATION_FOR"
"1693357","1695049","IS_AN_INDICATION_FOR"
"1693357","1695048","IS_AN_INDICATION_FOR"
"1693357","1695047","IS_AN_INDICATION_FOR"
"1693357","1695046","IS_AN_INDICATION_FOR"
"1693357","1695045","IS_AN_INDICATION_FOR"
"1693357","1695044","IS_AN_INDICATION_FOR"
"1693357","8852","IS_AN_INDICATION_FOR"
"1693357","1695043","IS_AN_INDICATION_FOR"
"1693357","7914","IS_AN_INDICATION_FOR"
"1693357","9336","IS_AN_INDICATION_FOR"
"1693357","9333","IS_AN_INDICATION_FOR"
"1693357","9088","IS_AN_INDICATION_FOR"
"1693357","1695042","IS_AN_INDICATION_FOR"
"1693357","7282","IS_AN_INDICATION_FOR"
"1693357","1695017","IS_A_CONTRAINDICATION_FOR"
"1693357","9131","IS_A_CONTRAINDICATION_FOR"
"1693357","6922","IS_A_CONTRAINDICATION_FOR"
"1688121","10531","IS_AN_INDICATION_FOR"
"1688121","1694989","IS_AN_INDICATION_FOR"
"1687178","9018","IS_A_CONTRAINDICATION_FOR"
"1687178","6700","IS_A_CONTRAINDICATION_FOR"
"1687178","7528","IS_A_CONTRAINDICATION_FOR"
"1687178","8677","IS_A_CONTRAINDICATION_FOR"
"1687178","8180","IS_A_CONTRAINDICATION_FOR"
"1687178","976","IS_A_CONTRAINDICATION_FOR"
"1687178","6902","IS_A_CONTRAINDICATION_FOR"
"1687178","1694949","IS_A_CONTRAINDICATION_FOR"
"1687178","1694950","IS_A_CONTRAINDICATION_FOR"
"1687178","1694951","IS_A_CONTRAINDICATION_FOR"
"1687178","1694952","IS_A_CONTRAINDICATION_FOR"
"1687178","1694953","IS_A_CONTRAINDICATION_FOR"
"1687178","6843","IS_A_CONTRAINDICATION_FOR"
"1687178","1694962","IS_A_CONTRAINDICATION_FOR"
"1687178","1694963","IS_A_CONTRAINDICATION_FOR"
"1687178","1694969","IS_A_CONTRAINDICATION_FOR"
"1687178","6320","IS_A_CONTRAINDICATION_FOR"
"1687178","1694989","IS_A_CONTRAINDICATION_FOR"
"1687178","7038","IS_A_CONTRAINDICATION_FOR"
"1687178","1695008","IS_A_CONTRAINDICATION_FOR"
"1687178","6025","IS_A_CONTRAINDICATION_FOR"
"1687178","6249","IS_A_CONTRAINDICATION_FOR"
"1687178","1695010","IS_A_CONTRAINDICATION_FOR"
"1687178","1695014","IS_A_CONTRAINDICATION_FOR"
"1687178","6445","IS_A_CONTRAINDICATION_FOR"
"1687178","7778","IS_A_CONTRAINDICATION_FOR"
"1687178","6127","IS_A_CONTRAINDICATION_FOR"
"1687178","6404","IS_A_CONTRAINDICATION_FOR"
"1687178","9465","IS_A_CONTRAINDICATION_FOR"
"1687178","1889","IS_A_CONTRAINDICATION_FOR"
"1687178","6012","IS_A_CONTRAINDICATION_FOR"
"1687178","7278","IS_A_CONTRAINDICATION_FOR"
"1687178","7562","IS_A_CONTRAINDICATION_FOR"
"1687178","1695015","IS_A_CONTRAINDICATION_FOR"
"1687178","6158","IS_A_CONTRAINDICATION_FOR"
"1687178","7316","IS_A_CONTRAINDICATION_FOR"
"1687178","7554","IS_A_CONTRAINDICATION_FOR"
"1687178","7813","IS_A_CONTRAINDICATION_FOR"
"1687178","1695218","IS_A_CONTRAINDICATION_FOR"
"1687178","1694883","IS_AN_INDICATION_FOR"
"1687178","5495","IS_AN_INDICATION_FOR"
"1687178","1695009","AN_OFF_LABEL_USE_FOR"
"1687178","10691","AN_OFF_LABEL_USE_FOR"
"1687178","1695011","AN_OFF_LABEL_USE_FOR"
"1687198","1694899","IS_A_CONTRAINDICATION_FOR"
"1687198","1695713","IS_A_CONTRAINDICATION_FOR"
"1687198","1695712","IS_A_CONTRAINDICATION_FOR"
"1687198","10124","IS_A_CONTRAINDICATION_FOR"
"1687198","1695404","IS_A_CONTRAINDICATION_FOR"
"1687198","6234","IS_A_CONTRAINDICATION_FOR"
"1687198","445","IS_A_CONTRAINDICATION_FOR"
"1687198","5348","IS_A_CONTRAINDICATION_FOR"
"1687198","10526","IS_A_CONTRAINDICATION_FOR"
"1687198","1695359","IS_A_CONTRAINDICATION_FOR"
"1687198","1695318","IS_A_CONTRAINDICATION_FOR"
"1687198","9326","IS_A_CONTRAINDICATION_FOR"
"1687198","10736","IS_A_CONTRAINDICATION_FOR"
"1687198","1695094","IS_A_CONTRAINDICATION_FOR"
"1687198","7456","IS_A_CONTRAINDICATION_FOR"
"1687198","7454","IS_A_CONTRAINDICATION_FOR"
"1687198","1695093","IS_A_CONTRAINDICATION_FOR"
"1687198","5296","IS_A_CONTRAINDICATION_FOR"
"1687198","1695092","IS_A_CONTRAINDICATION_FOR"
"1687198","7447","IS_A_CONTRAINDICATION_FOR"
"1687198","1695077","IS_A_CONTRAINDICATION_FOR"
"1687198","1695076","IS_A_CONTRAINDICATION_FOR"
"1687198","1695074","IS_A_CONTRAINDICATION_FOR"
"1687198","1695073","IS_A_CONTRAINDICATION_FOR"
"1687198","1695034","IS_A_CONTRAINDICATION_FOR"
"1687198","5732","IS_A_CONTRAINDICATION_FOR"
"1687198","5927","IS_A_CONTRAINDICATION_FOR"
"1687198","6249","IS_A_CONTRAINDICATION_FOR"
"1687198","6025","IS_A_CONTRAINDICATION_FOR"
"1687198","1695008","IS_A_CONTRAINDICATION_FOR"
"1687198","8180","IS_A_CONTRAINDICATION_FOR"
"1687198","976","IS_A_CONTRAINDICATION_FOR"
"1687198","6922","IS_A_CONTRAINDICATION_FOR"
"1687198","9259","IS_A_CONTRAINDICATION_FOR"
"1687198","6906","IS_A_CONTRAINDICATION_FOR"
"1687198","10381","IS_A_CONTRAINDICATION_FOR"
"1687198","785","IS_AN_INDICATION_FOR"
"1687198","1695742","IS_AN_INDICATION_FOR"
"1687198","7845","IS_AN_INDICATION_FOR"
"1687198","7098","IS_AN_INDICATION_FOR"
"1687198","1695738","IS_AN_INDICATION_FOR"
"1687198","1695737","IS_AN_INDICATION_FOR"
"1687198","1695736","IS_AN_INDICATION_FOR"
"1687198","10279","IS_AN_INDICATION_FOR"
"1687198","1695715","IS_AN_INDICATION_FOR"
"1687198","1695655","IS_AN_INDICATION_FOR"
"1687198","1695654","IS_AN_INDICATION_FOR"
"1687198","1695653","IS_AN_INDICATION_FOR"
"1687198","1695652","IS_AN_INDICATION_FOR"
"1687198","1695651","IS_AN_INDICATION_FOR"
"1687198","1695650","IS_AN_INDICATION_FOR"
"1687198","2632","IS_AN_INDICATION_FOR"
"1687198","1695649","IS_AN_INDICATION_FOR"
"1687198","1695648","IS_AN_INDICATION_FOR"
"1687198","1695647","IS_AN_INDICATION_FOR"
"1687198","488","IS_AN_INDICATION_FOR"
"1687198","1695621","IS_AN_INDICATION_FOR"
"1687198","1695620","IS_AN_INDICATION_FOR"
"1687198","1695619","IS_AN_INDICATION_FOR"
"1687198","1695618","IS_AN_INDICATION_FOR"
"1687198","310","IS_AN_INDICATION_FOR"
"1687198","1695617","IS_AN_INDICATION_FOR"
"1687198","1695616","IS_AN_INDICATION_FOR"
"1687198","1695401","IS_AN_INDICATION_FOR"
"1687198","9946","IS_AN_INDICATION_FOR"
"1687198","7801","IS_AN_INDICATION_FOR"
"1687198","1695166","IS_AN_INDICATION_FOR"
"1687198","1695145","IS_AN_INDICATION_FOR"
"1687198","1695144","IS_AN_INDICATION_FOR"
"1687198","1695143","IS_AN_INDICATION_FOR"
"1687198","1695142","IS_AN_INDICATION_FOR"
"1687198","1695141","IS_AN_INDICATION_FOR"
"1687198","1695140","IS_AN_INDICATION_FOR"
"1687198","1695139","IS_AN_INDICATION_FOR"
"1687198","1695138","IS_AN_INDICATION_FOR"
"1687198","1695137","IS_AN_INDICATION_FOR"
"1687198","1695136","IS_AN_INDICATION_FOR"
"1687198","1695135","IS_AN_INDICATION_FOR"
"1687198","1695134","IS_AN_INDICATION_FOR"
"1687198","1695133","IS_AN_INDICATION_FOR"
"1687198","1695132","IS_AN_INDICATION_FOR"
"1687198","10440","IS_AN_INDICATION_FOR"
"1687198","6338","IS_AN_INDICATION_FOR"
"1687198","1695075","IS_AN_INDICATION_FOR"
"1687198","1695056","IS_AN_INDICATION_FOR"
"1687198","1695055","IS_AN_INDICATION_FOR"
"1687198","1695054","IS_AN_INDICATION_FOR"
"1687198","1695053","IS_AN_INDICATION_FOR"
"1687198","1695052","IS_AN_INDICATION_FOR"
"1687198","1695051","IS_AN_INDICATION_FOR"
"1687198","1695050","IS_AN_INDICATION_FOR"
"1687198","1695049","IS_AN_INDICATION_FOR"
"1687198","1695048","IS_AN_INDICATION_FOR"
"1687198","1695047","IS_AN_INDICATION_FOR"
"1687198","1695046","IS_AN_INDICATION_FOR"
"1687198","1695045","IS_AN_INDICATION_FOR"
"1687198","1695044","IS_AN_INDICATION_FOR"
"1687198","8852","IS_AN_INDICATION_FOR"
"1687198","1695043","IS_AN_INDICATION_FOR"
"1687198","7914","IS_AN_INDICATION_FOR"
"1687198","9336","IS_AN_INDICATION_FOR"
"1687198","9333","IS_AN_INDICATION_FOR"
"1687198","9088","IS_AN_INDICATION_FOR"
"1687198","1695042","IS_AN_INDICATION_FOR"
"1687198","7282","IS_AN_INDICATION_FOR"
"1687198","9999","IS_AN_INDICATION_FOR"
"1687198","1695002","IS_AN_INDICATION_FOR"
"1687198","1695001","IS_AN_INDICATION_FOR"
"1687198","610","IS_AN_INDICATION_FOR"
"1687198","1694994","IS_AN_INDICATION_FOR"
"1687198","1694993","IS_AN_INDICATION_FOR"
"1687198","1694992","IS_AN_INDICATION_FOR"
"1687198","489","IS_AN_INDICATION_FOR"
"1687198","1694940","IS_AN_INDICATION_FOR"
"1687198","1694941","IS_AN_INDICATION_FOR"
"1687198","1694942","IS_AN_INDICATION_FOR"
"1687198","1694943","IS_AN_INDICATION_FOR"
"1687198","1694984","IS_AN_INDICATION_FOR"
"1687198","1694985","IS_AN_INDICATION_FOR"
"1687198","1694986","IS_AN_INDICATION_FOR"
"1687198","10300","IS_AN_INDICATION_FOR"
"1687198","1694987","IS_AN_INDICATION_FOR"
"1687198","786","IS_AN_INDICATION_FOR"
"1687198","1694991","IS_AN_INDICATION_FOR"
"1687198","1694974","AN_OFF_LABEL_USE_FOR"
"1687198","1695447","AN_OFF_LABEL_USE_FOR"
"1687198","1695428","AN_OFF_LABEL_USE_FOR"
"1687198","7897","AN_OFF_LABEL_USE_FOR"
"1687198","9599","AN_OFF_LABEL_USE_FOR"
"1687198","1695158","AN_OFF_LABEL_USE_FOR"
"1687198","1695157","AN_OFF_LABEL_USE_FOR"
"1687198","1695150","AN_OFF_LABEL_USE_FOR"
"1687198","5917","AN_OFF_LABEL_USE_FOR"
"1687198","8171","AN_OFF_LABEL_USE_FOR"
"1687198","7795","AN_OFF_LABEL_USE_FOR"
"1687198","10570","AN_OFF_LABEL_USE_FOR"
"1687198","1695064","AN_OFF_LABEL_USE_FOR"
"1687198","6534","AN_OFF_LABEL_USE_FOR"
"1687198","1695063","AN_OFF_LABEL_USE_FOR"
"1688927","6588","IS_A_CONTRAINDICATION_FOR"
"1688927","1695202","IS_A_CONTRAINDICATION_FOR"
"1688927","1695201","IS_A_CONTRAINDICATION_FOR"
"1688927","1695197","IS_A_CONTRAINDICATION_FOR"
"1688927","9854","IS_A_CONTRAINDICATION_FOR"
"1688927","5467","IS_A_CONTRAINDICATION_FOR"
"1688927","6601","IS_A_CONTRAINDICATION_FOR"
"1688927","1695183","IS_A_CONTRAINDICATION_FOR"
"1688927","10256","IS_A_CONTRAINDICATION_FOR"
"1688927","7006","IS_A_CONTRAINDICATION_FOR"
"1688927","1695182","IS_A_CONTRAINDICATION_FOR"
"1688927","5752","IS_A_CONTRAINDICATION_FOR"
